State,District,Market,Commodity,Arrival_Date,Modal_Price,Arrivals
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/07/2017,3018.67,53.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/07/2017,2931.79,35.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/07/2017,2944.44,35.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/07/2017,2946.11,46.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/07/2017,2933.49,52.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/07/2017,2888.36,78.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/07/2017,2896.77,32.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/07/2017,2863.25,46.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/07/2017,2835.79,66.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/07/2017,2803.26,65.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/07/2017,2823.98,50.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,31/07/2017,2756.74,71.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/08/2017,2737.68,52.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/08/2017,2758.15,24.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/08/2017,2752.8,28.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/08/2017,2714.44,56.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/08/2017,2700.62,48.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/08/2017,2698.87,51.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/08/2017,2664.37,65.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/08/2017,2654.32,37.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/08/2017,2668.23,60.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/08/2017,2629.49,34.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/08/2017,2613.76,55.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/08/2017,2599.01,51.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/08/2017,2562.96,12.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/08/2017,2579.18,33.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,30/08/2017,2554.24,43.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/09/2017,2564.26,53.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/09/2017,2542.06,45.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/09/2017,2514.61,34.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/09/2017,2539.88,50.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/09/2017,2515.49,31.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/09/2017,2556.72,57.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/09/2017,2483.25,53.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/09/2017,2469.18,32.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/09/2017,2485.45,42.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/09/2017,2501.76,52.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/09/2017,2480.68,32.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/09/2017,2476.84,30.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/09/2017,2478.01,37.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/09/2017,2485.67,21.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/09/2017,2477.57,58.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/10/2017,2461.05,18.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/10/2017,2474.19,40.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/10/2017,2476.16,39.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/10/2017,2543.18,42.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/10/2017,2483.75,8.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/10/2017,2527.94,37.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/10/2017,2507.85,39.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/10/2017,2530.5,5.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/10/2017,2482.55,42.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/10/2017,2525.01,35.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/10/2017,2513.87,53.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/10/2017,2556.96,35.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/10/2017,2561.85,20.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/10/2017,2527.34,60.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/10/2017,2623.26,42.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,31/10/2017,2600.79,79.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/11/2017,2608.68,22.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/11/2017,2586.18,46.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/11/2017,2675.73,59.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/11/2017,2634.32,34.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/11/2017,2643.29,42.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/11/2017,2683.95,34.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/11/2017,2730.07,69.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/11/2017,2684.2,51.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/11/2017,2689.81,40.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/11/2017,2738.9,28.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/11/2017,2758.85,44.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/11/2017,2791.11,29.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/11/2017,2745.01,33.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/11/2017,2795.72,40.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,30/11/2017,2854.14,31.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/12/2017,2846.58,48.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/12/2017,2889.77,41.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/12/2017,2867.46,40.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/12/2017,2900.37,52.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/12/2017,2912.95,34.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/12/2017,2977.96,72.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/12/2017,2939.2,39.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/12/2017,2979.38,37.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/12/2017,3016.56,89.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/12/2017,3060.35,29.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/12/2017,3079.88,29.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/12/2017,3078.99,40.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/12/2017,3074.4,41.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/12/2017,3161.43,31.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,30/12/2017,3113.08,36.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/01/2018,3171.23,41.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/01/2018,3155.74,43.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/01/2018,3206.6,36.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/01/2018,3280.14,52.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/01/2018,3178.65,45.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/01/2018,3303.63,39.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/01/2018,3261.16,50.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/01/2018,3328.5,23.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/01/2018,3341.78,57.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/01/2018,3353.74,12.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/01/2018,3386.11,46.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/01/2018,3436.74,63.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/01/2018,3403.11,21.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/01/2018,3429.45,29.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/01/2018,3463.01,37.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,31/01/2018,3482.2,28.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/02/2018,3583.63,49.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/02/2018,3572.6,54.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/02/2018,3558.01,57.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/02/2018,3591.62,40.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/02/2018,3579.24,48.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/02/2018,3575.42,60.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/02/2018,3644.6,73.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/02/2018,3620.62,46.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/02/2018,3630.97,33.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/02/2018,3579.26,31.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/02/2018,3612.88,76.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/02/2018,3648.37,41.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/02/2018,3701.43,48.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/02/2018,3761.05,59.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/03/2018,3758.92,43.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/03/2018,3702.75,27.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/03/2018,3770.89,27.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/03/2018,3815.48,42.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/03/2018,3778.26,52.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/03/2018,3793.98,69.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/03/2018,3795.63,39.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/03/2018,3849.33,72.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/03/2018,3806.17,35.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/03/2018,3760.36,31.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/03/2018,3783.93,24.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/03/2018,3813.94,27.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/03/2018,3911.11,36.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/03/2018,3845.55,27.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,30/03/2018,3793.34,39.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/04/2018,3837.02,48.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/04/2018,3883.19,51.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/04/2018,3836.95,61.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/04/2018,3857.48,37.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/04/2018,3850.46,50.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/04/2018,3858.28,41.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/04/2018,3885.29,34.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/04/2018,3825.35,39.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/04/2018,3827.68,29.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/04/2018,3869.05,48.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/04/2018,3783.8,32.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/04/2018,3765.76,47.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/04/2018,3778.01,61.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/04/2018,3747.5,47.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/04/2018,3745.01,32.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/05/2018,3783.4,31.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/05/2018,3772.11,46.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/05/2018,3761.41,55.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/05/2018,3771.34,28.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/05/2018,3714.57,59.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/05/2018,3748.72,75.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/05/2018,3719.2,62.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/05/2018,3680.47,58.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/05/2018,3659.72,44.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/05/2018,3665.73,40.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/05/2018,3667.34,59.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/05/2018,3608.73,39.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/05/2018,3634.43,46.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/05/2018,3507.54,45.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/05/2018,3581.55,39.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,31/05/2018,3599.67,39.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/06/2018,3559.67,57.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/06/2018,3573.84,56.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/06/2018,3520.42,48.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/06/2018,3474.59,46.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/06/2018,3397.29,51.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/06/2018,3463.01,56.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/06/2018,3462.17,12.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/06/2018,3404.03,54.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/06/2018,3314.35,46.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/06/2018,3442.7,29.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/06/2018,3347.73,56.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/06/2018,3335.63,50.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/06/2018,3273.58,12.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/06/2018,3276.31,32.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,30/06/2018,3281.7,56.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/07/2018,3217.06,71.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/07/2018,3208.39,22.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/07/2018,3205.55,37.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/07/2018,3194.02,57.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/07/2018,3124.23,68.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/07/2018,3130.71,64.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/07/2018,3182.84,30.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/07/2018,3108.83,35.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/07/2018,3053.39,56.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/07/2018,3057.84,78.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/07/2018,2978.62,45.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/07/2018,3031.54,76.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/07/2018,3009.43,67.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/07/2018,2935.84,50.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,30/07/2018,2973.06,60.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/08/2018,2980.14,48.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/08/2018,2909.9,42.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/08/2018,2870.98,58.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/08/2018,2855.86,36.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/08/2018,2846.74,52.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/08/2018,2858.66,32.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/08/2018,2832.68,74.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/08/2018,2769.28,41.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/08/2018,2827.45,25.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/08/2018,2820.85,56.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/08/2018,2789.34,49.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/08/2018,2732.15,36.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/08/2018,2732.02,32.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/08/2018,2711.09,5.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/08/2018,2692.59,5.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,31/08/2018,2651.87,67.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/09/2018,2682.91,36.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/09/2018,2655.18,49.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/09/2018,2674.99,37.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/09/2018,2662.26,40.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/09/2018,2662.09,47.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/09/2018,2622.43,8.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/09/2018,2711.96,80.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/09/2018,2665.1,55.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/09/2018,2642.56,47.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/09/2018,2633.44,38.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/09/2018,2598.6,35.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/09/2018,2611.69,11.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/09/2018,2682.4,43.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/09/2018,2640.15,49.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,30/09/2018,2641.55,8.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/10/2018,2635.65,49.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/10/2018,2628.94,71.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/10/2018,2605.62,73.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/10/2018,2646.18,35.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/10/2018,2636.02,13.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/10/2018,2673.3,50.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/10/2018,2654.36,39.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/10/2018,2709.38,63.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/10/2018,2626.39,40.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/10/2018,2709.37,72.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/10/2018,2678.28,56.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/10/2018,2693.4,54.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/10/2018,2706.79,23.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/10/2018,2755.56,58.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,30/10/2018,2701.04,41.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/11/2018,2751.13,58.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/11/2018,2758.3,38.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/11/2018,2766.09,64.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/11/2018,2738.66,54.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/11/2018,2730.68,51.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/11/2018,2788.83,40.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/11/2018,2834.38,41.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/11/2018,2829.34,47.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/11/2018,2890.42,66.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/11/2018,2919.31,46.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/11/2018,2899.34,20.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/11/2018,2933.25,20.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/11/2018,2877.01,68.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/11/2018,2958.81,13.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/11/2018,2996.07,58.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/12/2018,2959.47,41.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/12/2018,2990.54,79.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/12/2018,2981.31,48.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/12/2018,3012.45,36.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/12/2018,3034.97,51.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/12/2018,3143.34,59.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/12/2018,3139.42,52.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/12/2018,3140.92,37.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/12/2018,3166.37,47.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/12/2018,3204.02,36.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/12/2018,3159.54,72.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/12/2018,3288.02,47.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/12/2018,3306.07,48.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/12/2018,3293.84,19.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/12/2018,3252.89,61.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,31/12/2018,3376.1,44.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/01/2019,3373.79,60.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,04/01/2019,3368.34,43.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,06/01/2019,3414.63,29.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,08/01/2019,3412.28,60.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,10/01/2019,3459.14,41.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,12/01/2019,3488.82,54.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,14/01/2019,3438.41,48.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,16/01/2019,3500.17,46.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,18/01/2019,3500.1,67.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,20/01/2019,3638.79,31.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,22/01/2019,3600.0,39.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,24/01/2019,3639.44,34.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,26/01/2019,3601.86,39.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,28/01/2019,3632.91,57.2
Maharashtra,Pune,Pune (Gultekdi),Soyabean,30/01/2019,3706.98,46.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/02/2019,3721.08,48.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/02/2019,3669.6,43.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/02/2019,3829.17,35.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/02/2019,3712.8,28.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/02/2019,3803.28,41.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/02/2019,3804.77,51.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/02/2019,3829.9,22.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/02/2019,3820.52,20.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/02/2019,3887.59,40.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/02/2019,3826.6,64.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/02/2019,3899.14,71.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/02/2019,3832.4,50.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/02/2019,3934.46,41.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/02/2019,3948.81,80.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,01/03/2019,3944.2,61.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,03/03/2019,3947.56,72.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,05/03/2019,3974.5,38.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,07/03/2019,3952.83,36.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,09/03/2019,3959.6,55.5
Maharashtra,Pune,Pune (Gultekdi),Soyabean,11/03/2019,4046.33,53.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,13/03/2019,4061.73,31.1
Maharashtra,Pune,Pune (Gultekdi),Soyabean,15/03/2019,4043.45,41.7
Maharashtra,Pune,Pune (Gultekdi),Soyabean,17/03/2019,4042.91,63.3
Maharashtra,Pune,Pune (Gultekdi),Soyabean,19/03/2019,4044.83,28.9
Maharashtra,Pune,Pune (Gultekdi),Soyabean,21/03/2019,4085.58,50.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,23/03/2019,4045.63,45.6
Maharashtra,Pune,Pune (Gultekdi),Soyabean,25/03/2019,4093.63,36.0
Maharashtra,Pune,Pune (Gultekdi),Soyabean,27/03/2019,4141.47,24.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,29/03/2019,4018.01,51.8
Maharashtra,Pune,Pune (Gultekdi),Soyabean,31/03/2019,4143.4,64.4
Maharashtra,Pune,Pune (Gultekdi),Soyabean,02/04/2019,4072.26,53.4
